Epoch,Split,Layer,Group,SubID,Loss
23,Train,ClassifyLayer_1,building,7,0.58869
23,Train,ClassifyLayer_1,building,MEAN,0.46239
23,Train,ClassifyLayer_1,greenery,0,0.54947
23,Train,ClassifyLayer_1,greenery,1,0.44964
23,Train,ClassifyLayer_1,greenery,2,0.83041
23,Train,ClassifyLayer_1,greenery,3,0.84328
23,Train,ClassifyLayer_1,greenery,4,0.86851
23,Train,ClassifyLayer_1,greenery,5,0.54062
23,Train,ClassifyLayer_1,greenery,6,2e-05
23,Train,ClassifyLayer_1,greenery,MEAN,0.58314
23,Train,ClassifyLayer_1,infrastructure,0,0.22278
23,Train,ClassifyLayer_1,infrastructure,1,1.63542
23,Train,ClassifyLayer_1,infrastructure,2,0.60391
23,Train,ClassifyLayer_1,infrastructure,3,0.1082
23,Train,ClassifyLayer_1,infrastructure,4,0.29197
23,Train,ClassifyLayer_1,infrastructure,5,0.58616
23,Train,ClassifyLayer_1,infrastructure,6,0.16647
23,Train,ClassifyLayer_1,infrastructure,7,0.72766
23,Train,ClassifyLayer_1,infrastructure,MEAN,0.54282
23,Train,ClassifyLayer_1,road,0,0.72694
23,Train,ClassifyLayer_1,road,1,1.43591
23,Train,ClassifyLayer_1,road,2,0.64976
23,Train,ClassifyLayer_1,road,3,0.42417
23,Train,ClassifyLayer_1,road,4,1.39662
23,Train,ClassifyLayer_1,road,5,0.48526
23,Train,ClassifyLayer_1,road,6,0.60284
23,Train,ClassifyLayer_1,road,7,0.50123
23,Train,ClassifyLayer_1,road,MEAN,0.77784
23,Train,TOTAL,ALL,SUM,18.34641
23,Val,AVG_ALL,building,0,0.74005
23,Val,AVG_ALL,building,1,0.55072
23,Val,AVG_ALL,building,2,0.63911
23,Val,AVG_ALL,building,3,0.67188
23,Val,AVG_ALL,building,4,0.15293
23,Val,AVG_ALL,building,5,0.01176
23,Val,AVG_ALL,building,6,0.62929
23,Val,AVG_ALL,building,7,0.75671
23,Val,AVG_ALL,building,MEAN,0.51905
23,Val,AVG_ALL,greenery,0,0.60696
23,Val,AVG_ALL,greenery,1,0.56555
23,Val,AVG_ALL,greenery,2,0.74472
23,Val,AVG_ALL,greenery,3,0.88533
23,Val,AVG_ALL,greenery,4,0.84723
23,Val,AVG_ALL,greenery,5,0.64637
23,Val,AVG_ALL,greenery,6,0.37502
23,Val,AVG_ALL,greenery,MEAN,0.66731
23,Val,AVG_ALL,infrastructure,0,0.20468
23,Val,AVG_ALL,infrastructure,1,2.27179
23,Val,AVG_ALL,infrastructure,2,0.59345
23,Val,AVG_ALL,infrastructure,3,0.08726
23,Val,AVG_ALL,infrastructure,4,0.33364
23,Val,AVG_ALL,infrastructure,5,0.45366
23,Val,AVG_ALL,infrastructure,6,0.36627
23,Val,AVG_ALL,infrastructure,7,0.91409
23,Val,AVG_ALL,infrastructure,MEAN,0.65311
23,Val,AVG_ALL,road,0,0.87379
23,Val,AVG_ALL,road,1,1.61089
23,Val,AVG_ALL,road,2,0.6853
23,Val,AVG_ALL,road,3,0.40639
23,Val,AVG_ALL,road,4,1.35601
23,Val,AVG_ALL,road,5,0.46495
23,Val,AVG_ALL,road,6,0.47162
23,Val,AVG_ALL,road,7,0.4756
23,Val,AVG_ALL,road,MEAN,0.79307
23,Val,ClassifyLayer_1,ALL,SUM,20.39303
23,Val,ClassifyLayer_1,building,0,0.74005
23,Val,ClassifyLayer_1,building,1,0.55072
23,Val,ClassifyLayer_1,building,2,0.63911
23,Val,ClassifyLayer_1,building,3,0.67188
23,Val,ClassifyLayer_1,building,4,0.15293
23,Val,ClassifyLayer_1,building,5,0.01176
23,Val,ClassifyLayer_1,building,6,0.62929
23,Val,ClassifyLayer_1,building,7,0.75671
23,Val,ClassifyLayer_1,building,MEAN,0.51905
23,Val,ClassifyLayer_1,greenery,0,0.60696
23,Val,ClassifyLayer_1,greenery,1,0.56555
23,Val,ClassifyLayer_1,greenery,2,0.74472
23,Val,ClassifyLayer_1,greenery,3,0.88533
23,Val,ClassifyLayer_1,greenery,4,0.84723
23,Val,ClassifyLayer_1,greenery,5,0.64637
23,Val,ClassifyLayer_1,greenery,6,0.37502
23,Val,ClassifyLayer_1,greenery,MEAN,0.66731
23,Val,ClassifyLayer_1,infrastructure,0,0.20468
23,Val,ClassifyLayer_1,infrastructure,1,2.27179
23,Val,ClassifyLayer_1,infrastructure,2,0.59345
23,Val,ClassifyLayer_1,infrastructure,3,0.08726
23,Val,ClassifyLayer_1,infrastructure,4,0.33364
23,Val,ClassifyLayer_1,infrastructure,5,0.45366
23,Val,ClassifyLayer_1,infrastructure,6,0.36627
23,Val,ClassifyLayer_1,infrastructure,7,0.91409
23,Val,ClassifyLayer_1,infrastructure,MEAN,0.65311
23,Val,ClassifyLayer_1,road,0,0.87379
23,Val,ClassifyLayer_1,road,1,1.61089
23,Val,ClassifyLayer_1,road,2,0.6853
23,Val,ClassifyLayer_1,road,3,0.40639
23,Val,ClassifyLayer_1,road,4,1.35601
23,Val,ClassifyLayer_1,road,5,0.46495
23,Val,ClassifyLayer_1,road,6,0.47162
23,Val,ClassifyLayer_1,road,7,0.4756
23,Val,ClassifyLayer_1,road,MEAN,0.79307
23,Val,TOTAL,ALL,SUM,20.39303
24,Train,AVG_ALL,building,0,0.64478
24,Train,AVG_ALL,building,1,0.43396
24,Train,AVG_ALL,building,2,0.57152
24,Train,AVG_ALL,building,3,0.69871
24,Train,AVG_ALL,building,4,0.08945
24,Train,AVG_ALL,building,5,0.09272
24,Train,AVG_ALL,building,6,0.57966
24,Train,AVG_ALL,building,7,0.58618
24,Train,AVG_ALL,building,MEAN,0.46212
24,Train,AVG_ALL,greenery,0,0.55025
24,Train,AVG_ALL,greenery,1,0.47008
24,Train,AVG_ALL,greenery,2,0.82869
24,Train,AVG_ALL,greenery,3,0.84143
24,Train,AVG_ALL,greenery,4,0.8721
24,Train,AVG_ALL,greenery,5,0.54723
24,Train,AVG_ALL,greenery,6,2e-05
24,Train,AVG_ALL,greenery,MEAN,0.58711
24,Train,AVG_ALL,infrastructure,0,0.22236
24,Train,AVG_ALL,infrastructure,1,1.7307
24,Train,AVG_ALL,infrastructure,2,0.61181
24,Train,AVG_ALL,infrastructure,3,0.08771
24,Train,AVG_ALL,infrastructure,4,0.28576
24,Train,AVG_ALL,infrastructure,5,0.58765
24,Train,AVG_ALL,infrastructure,6,0.1696
24,Train,AVG_ALL,infrastructure,7,0.73236
24,Train,AVG_ALL,infrastructure,MEAN,0.55349
24,Train,AVG_ALL,road,0,0.73029
24,Train,AVG_ALL,road,1,1.54728
24,Train,AVG_ALL,road,2,0.65274
24,Train,AVG_ALL,road,3,0.4188
24,Train,AVG_ALL,road,4,1.4171
24,Train,AVG_ALL,road,5,0.47673
24,Train,AVG_ALL,road,6,0.60804
24,Train,AVG_ALL,road,7,0.50109
24,Train,AVG_ALL,road,MEAN,0.79401
24,Train,ClassifyLayer_1,ALL,SUM,18.58681
24,Train,ClassifyLayer_1,building,0,0.64478
24,Train,ClassifyLayer_1,building,1,0.43396
24,Train,ClassifyLayer_1,building,2,0.57152
24,Train,ClassifyLayer_1,building,3,0.69871
24,Train,ClassifyLayer_1,building,4,0.08945
24,Train,ClassifyLayer_1,building,5,0.09272
24,Train,ClassifyLayer_1,building,6,0.57966
24,Train,ClassifyLayer_1,building,7,0.58618
24,Train,ClassifyLayer_1,building,MEAN,0.46212
24,Train,ClassifyLayer_1,greenery,0,0.55025
24,Train,ClassifyLayer_1,greenery,1,0.47008
24,Train,ClassifyLayer_1,greenery,2,0.82869
24,Train,ClassifyLayer_1,greenery,3,0.84143
24,Train,ClassifyLayer_1,greenery,4,0.8721
24,Train,ClassifyLayer_1,greenery,5,0.54723
24,Train,ClassifyLayer_1,greenery,6,2e-05
24,Train,ClassifyLayer_1,greenery,MEAN,0.58711
24,Train,ClassifyLayer_1,infrastructure,0,0.22236
24,Train,ClassifyLayer_1,infrastructure,1,1.7307
24,Train,ClassifyLayer_1,infrastructure,2,0.61181
24,Train,ClassifyLayer_1,infrastructure,3,0.08771
24,Train,ClassifyLayer_1,infrastructure,4,0.28576
24,Train,ClassifyLayer_1,infrastructure,5,0.58765
24,Train,ClassifyLayer_1,infrastructure,6,0.1696
24,Train,ClassifyLayer_1,infrastructure,7,0.73236
24,Train,ClassifyLayer_1,infrastructure,MEAN,0.55349
24,Train,ClassifyLayer_1,road,0,0.73029
24,Train,ClassifyLayer_1,road,1,1.54728
24,Train,ClassifyLayer_1,road,2,0.65274
24,Train,ClassifyLayer_1,road,3,0.4188
24,Train,ClassifyLayer_1,road,4,1.4171
24,Train,ClassifyLayer_1,road,5,0.47673
24,Train,ClassifyLayer_1,road,6,0.60804
24,Train,ClassifyLayer_1,road,7,0.50109
24,Train,ClassifyLayer_1,road,MEAN,0.79401
24,Train,TOTAL,ALL,SUM,18.58681
24,Val,AVG_ALL,building,0,0.74364
24,Val,AVG_ALL,building,1,0.54904
24,Val,AVG_ALL,building,2,0.6478
24,Val,AVG_ALL,building,3,0.6777
24,Val,AVG_ALL,building,4,0.15274
24,Val,AVG_ALL,building,5,0.0129
24,Val,AVG_ALL,building,6,0.625
24,Val,AVG_ALL,building,7,0.76869
24,Val,AVG_ALL,building,MEAN,0.52219
24,Val,AVG_ALL,greenery,0,0.60503
24,Val,AVG_ALL,greenery,1,0.55878
24,Val,AVG_ALL,greenery,2,0.74513
24,Val,AVG_ALL,greenery,3,0.88337
24,Val,AVG_ALL,greenery,4,0.85062
24,Val,AVG_ALL,greenery,5,0.6651
24,Val,AVG_ALL,greenery,6,0.37933
24,Val,AVG_ALL,greenery,MEAN,0.66962
24,Val,AVG_ALL,infrastructure,0,0.2045
24,Val,AVG_ALL,infrastructure,1,2.30798
24,Val,AVG_ALL,infrastructure,2,0.59174
24,Val,AVG_ALL,infrastructure,3,0.08754
24,Val,AVG_ALL,infrastructure,4,0.33344
24,Val,AVG_ALL,infrastructure,5,0.46929
24,Val,AVG_ALL,infrastructure,6,0.37119
24,Val,AVG_ALL,infrastructure,7,0.89034
24,Val,AVG_ALL,infrastructure,MEAN,0.657
24,Val,AVG_ALL,road,0,0.87511
24,Val,AVG_ALL,road,1,1.59165
24,Val,AVG_ALL,road,2,0.67354
24,Val,AVG_ALL,road,3,0.40274
24,Val,AVG_ALL,road,4,1.35542
24,Val,AVG_ALL,road,5,0.46248
24,Val,AVG_ALL,road,6,0.46843
24,Val,AVG_ALL,road,7,0.47805
24,Val,AVG_ALL,road,MEAN,0.78843
24,Val,ClassifyLayer_1,ALL,SUM,20.42831
24,Val,ClassifyLayer_1,building,0,0.74364
24,Val,ClassifyLayer_1,building,1,0.54904
24,Val,ClassifyLayer_1,building,2,0.6478
24,Val,ClassifyLayer_1,building,3,0.6777
24,Val,ClassifyLayer_1,building,4,0.15274
24,Val,ClassifyLayer_1,building,5,0.0129
24,Val,ClassifyLayer_1,building,6,0.625
24,Val,ClassifyLayer_1,building,7,0.76869
24,Val,ClassifyLayer_1,building,MEAN,0.52219
24,Val,ClassifyLayer_1,greenery,0,0.60503
24,Val,ClassifyLayer_1,greenery,1,0.55878
24,Val,ClassifyLayer_1,greenery,2,0.74513
24,Val,ClassifyLayer_1,greenery,3,0.88337
24,Val,ClassifyLayer_1,greenery,4,0.85062
24,Val,ClassifyLayer_1,greenery,5,0.6651
24,Val,ClassifyLayer_1,greenery,6,0.37933
24,Val,ClassifyLayer_1,greenery,MEAN,0.66962
24,Val,ClassifyLayer_1,infrastructure,0,0.2045
24,Val,ClassifyLayer_1,infrastructure,1,2.30798
24,Val,ClassifyLayer_1,infrastructure,2,0.59174
24,Val,ClassifyLayer_1,infrastructure,3,0.08754
24,Val,ClassifyLayer_1,infrastructure,4,0.33344
24,Val,ClassifyLayer_1,infrastructure,5,0.46929
24,Val,ClassifyLayer_1,infrastructure,6,0.37119
24,Val,ClassifyLayer_1,infrastructure,7,0.89034
24,Val,ClassifyLayer_1,infrastructure,MEAN,0.657
24,Val,ClassifyLayer_1,road,0,0.87511
24,Val,ClassifyLayer_1,road,1,1.59165
24,Val,ClassifyLayer_1,road,2,0.67354
24,Val,ClassifyLayer_1,road,3,0.40274
24,Val,ClassifyLayer_1,road,4,1.35542
24,Val,ClassifyLayer_1,road,5,0.46248
24,Val,ClassifyLayer_1,road,6,0.46843
24,Val,ClassifyLayer_1,road,7,0.47805
24,Val,ClassifyLayer_1,road,MEAN,0.78843
24,Val,TOTAL,ALL,SUM,20.42831
25,Train,AVG_ALL,building,0,0.64638
25,Train,AVG_ALL,building,1,0.43242
25,Train,AVG_ALL,building,2,0.57438
25,Train,AVG_ALL,building,3,0.69158
25,Train,AVG_ALL,building,4,0.09039
25,Train,AVG_ALL,building,5,0.09139
25,Train,AVG_ALL,building,6,0.58238
25,Train,AVG_ALL,building,7,0.58824
25,Train,AVG_ALL,building,MEAN,0.46214
25,Train,AVG_ALL,greenery,0,0.55716
25,Train,AVG_ALL,greenery,1,0.45989
25,Train,AVG_ALL,greenery,2,0.8286
25,Train,AVG_ALL,greenery,3,0.85137
25,Train,AVG_ALL,greenery,4,0.87869
25,Train,AVG_ALL,greenery,5,0.54571
25,Train,AVG_ALL,greenery,6,2e-05
25,Train,AVG_ALL,greenery,MEAN,0.58878
25,Train,AVG_ALL,infrastructure,0,0.2267
25,Train,AVG_ALL,infrastructure,1,1.69971
25,Train,AVG_ALL,infrastructure,2,0.61732
25,Train,AVG_ALL,infrastructure,3,0.10766
25,Train,AVG_ALL,infrastructure,4,0.28938
25,Train,AVG_ALL,infrastructure,5,0.58978
25,Train,AVG_ALL,infrastructure,6,0.17209
25,Train,AVG_ALL,infrastructure,7,0.7016
25,Train,AVG_ALL,infrastructure,MEAN,0.55053
25,Train,AVG_ALL,road,0,0.73615
25,Train,AVG_ALL,road,1,1.48165
25,Train,AVG_ALL,road,2,0.64924
25,Train,AVG_ALL,road,3,0.42556
25,Train,AVG_ALL,road,4,1.40573
25,Train,AVG_ALL,road,5,0.4834
25,Train,AVG_ALL,road,6,0.59878
25,Train,AVG_ALL,road,7,0.508
25,Train,AVG_ALL,road,MEAN,0.78606
25,Train,ClassifyLayer_1,ALL,SUM,18.51135
25,Train,ClassifyLayer_1,building,0,0.64638
25,Train,ClassifyLayer_1,building,1,0.43242
25,Train,ClassifyLayer_1,building,2,0.57438
25,Train,ClassifyLayer_1,building,3,0.69158
25,Train,ClassifyLayer_1,building,4,0.09039
25,Train,ClassifyLayer_1,building,5,0.09139
25,Train,ClassifyLayer_1,building,6,0.58238
25,Train,ClassifyLayer_1,building,7,0.58824
25,Train,ClassifyLayer_1,building,MEAN,0.46214
25,Train,ClassifyLayer_1,greenery,0,0.55716
25,Train,ClassifyLayer_1,greenery,1,0.45989
25,Train,ClassifyLayer_1,greenery,2,0.8286
25,Train,ClassifyLayer_1,greenery,3,0.85137
25,Train,ClassifyLayer_1,greenery,4,0.87869
25,Train,ClassifyLayer_1,greenery,5,0.54571
25,Train,ClassifyLayer_1,greenery,6,2e-05
25,Train,ClassifyLayer_1,greenery,MEAN,0.58878
25,Train,ClassifyLayer_1,infrastructure,0,0.2267
25,Train,ClassifyLayer_1,infrastructure,1,1.69971
25,Train,ClassifyLayer_1,infrastructure,2,0.61732
25,Train,ClassifyLayer_1,infrastructure,3,0.10766
25,Train,ClassifyLayer_1,infrastructure,4,0.28938
25,Train,ClassifyLayer_1,infrastructure,5,0.58978
25,Train,ClassifyLayer_1,infrastructure,6,0.17209
25,Train,ClassifyLayer_1,infrastructure,7,0.7016
25,Train,ClassifyLayer_1,infrastructure,MEAN,0.55053
25,Train,ClassifyLayer_1,road,0,0.73615
25,Train,ClassifyLayer_1,road,1,1.48165
25,Train,ClassifyLayer_1,road,2,0.64924
25,Train,ClassifyLayer_1,road,3,0.42556
25,Train,ClassifyLayer_1,road,4,1.40573
25,Train,ClassifyLayer_1,road,5,0.4834
25,Train,ClassifyLayer_1,road,6,0.59878
25,Train,ClassifyLayer_1,road,7,0.508
25,Train,ClassifyLayer_1,road,MEAN,0.78606
25,Train,TOTAL,ALL,SUM,18.51135
25,Val,AVG_ALL,building,0,0.74547
25,Val,AVG_ALL,building,1,0.54691
25,Val,AVG_ALL,building,2,0.63794
25,Val,AVG_ALL,building,3,0.67651
25,Val,AVG_ALL,building,4,0.15416
25,Val,AVG_ALL,building,5,0.01251
25,Val,AVG_ALL,building,6,0.63063
25,Val,AVG_ALL,building,7,0.8002
25,Val,AVG_ALL,building,MEAN,0.52554
25,Val,AVG_ALL,greenery,0,0.60072
25,Val,AVG_ALL,greenery,1,0.55751
25,Val,AVG_ALL,greenery,2,0.7478
25,Val,AVG_ALL,greenery,3,0.88072
25,Val,AVG_ALL,greenery,4,0.85207
25,Val,AVG_ALL,greenery,5,0.65281
25,Val,AVG_ALL,greenery,6,0.38148
25,Val,AVG_ALL,greenery,MEAN,0.66759
25,Val,AVG_ALL,infrastructure,0,0.20421
25,Val,AVG_ALL,infrastructure,1,2.22373
25,Val,AVG_ALL,infrastructure,2,0.58914
25,Val,AVG_ALL,infrastructure,3,0.08766
25,Val,AVG_ALL,infrastructure,4,0.33409
25,Val,AVG_ALL,infrastructure,5,0.45502
25,Val,AVG_ALL,infrastructure,6,0.36724
25,Val,AVG_ALL,infrastructure,7,0.89699
25,Val,AVG_ALL,infrastructure,MEAN,0.64476
25,Val,AVG_ALL,road,0,0.90101
25,Val,AVG_ALL,road,1,1.59908
25,Val,AVG_ALL,road,2,0.67718
25,Val,AVG_ALL,road,3,0.40127
25,Val,AVG_ALL,road,4,1.35438
25,Val,AVG_ALL,road,5,0.46081
25,Val,AVG_ALL,road,6,0.48531
25,Val,AVG_ALL,road,7,0.47537
25,Val,AVG_ALL,road,MEAN,0.7943
25,Val,ClassifyLayer_1,ALL,SUM,20.38991
25,Val,ClassifyLayer_1,building,0,0.74547
25,Val,ClassifyLayer_1,building,1,0.54691
25,Val,ClassifyLayer_1,building,2,0.63794
25,Val,ClassifyLayer_1,building,3,0.67651
25,Val,ClassifyLayer_1,building,4,0.15416
25,Val,ClassifyLayer_1,building,5,0.01251
25,Val,ClassifyLayer_1,building,6,0.63063
25,Val,ClassifyLayer_1,building,7,0.8002
25,Val,ClassifyLayer_1,building,MEAN,0.52554
25,Val,ClassifyLayer_1,greenery,0,0.60072
25,Val,ClassifyLayer_1,greenery,1,0.55751
25,Val,ClassifyLayer_1,greenery,2,0.7478
25,Val,ClassifyLayer_1,greenery,3,0.88072
25,Val,ClassifyLayer_1,greenery,4,0.85207
25,Val,ClassifyLayer_1,greenery,5,0.65281
25,Val,ClassifyLayer_1,greenery,6,0.38148
25,Val,ClassifyLayer_1,greenery,MEAN,0.66759
25,Val,ClassifyLayer_1,infrastructure,0,0.20421
25,Val,ClassifyLayer_1,infrastructure,1,2.22373
25,Val,ClassifyLayer_1,infrastructure,2,0.58914
25,Val,ClassifyLayer_1,infrastructure,3,0.08766
25,Val,ClassifyLayer_1,infrastructure,4,0.33409
25,Val,ClassifyLayer_1,infrastructure,5,0.45502
25,Val,ClassifyLayer_1,infrastructure,6,0.36724
25,Val,ClassifyLayer_1,infrastructure,7,0.89699
25,Val,ClassifyLayer_1,infrastructure,MEAN,0.64476
25,Val,ClassifyLayer_1,road,0,0.90101
25,Val,ClassifyLayer_1,road,1,1.59908
25,Val,ClassifyLayer_1,road,2,0.67718
25,Val,ClassifyLayer_1,road,3,0.40127
25,Val,ClassifyLayer_1,road,4,1.35438
25,Val,ClassifyLayer_1,road,5,0.46081
25,Val,ClassifyLayer_1,road,6,0.48531
25,Val,ClassifyLayer_1,road,7,0.47537
25,Val,ClassifyLayer_1,road,MEAN,0.7943
25,Val,TOTAL,ALL,SUM,20.38991
26,Train,AVG_ALL,building,0,0.6516
26,Train,AVG_ALL,building,1,0.43516
26,Train,AVG_ALL,building,2,0.57323
26,Train,AVG_ALL,building,3,0.69885
26,Train,AVG_ALL,building,4,0.0928
26,Train,AVG_ALL,building,5,0.09586
26,Train,AVG_ALL,building,6,0.58146
26,Train,AVG_ALL,building,7,0.59309
26,Train,AVG_ALL,building,MEAN,0.46526
26,Train,AVG_ALL,greenery,0,0.55798
26,Train,AVG_ALL,greenery,1,0.46317
26,Train,AVG_ALL,greenery,2,0.82806
26,Train,AVG_ALL,greenery,3,0.85754
26,Train,AVG_ALL,greenery,4,0.87987
26,Train,AVG_ALL,greenery,5,0.55055
26,Train,AVG_ALL,greenery,6,2e-05
26,Train,AVG_ALL,greenery,MEAN,0.59103
26,Train,AVG_ALL,infrastructure,0,0.21882
26,Train,AVG_ALL,infrastructure,1,1.73755
26,Train,AVG_ALL,infrastructure,2,0.61198
26,Train,AVG_ALL,infrastructure,3,0.10404
26,Train,AVG_ALL,infrastructure,4,0.28998
26,Train,AVG_ALL,infrastructure,5,0.58461
26,Train,AVG_ALL,infrastructure,6,0.16822
26,Train,AVG_ALL,infrastructure,7,0.71258
26,Train,AVG_ALL,infrastructure,MEAN,0.55347
26,Train,AVG_ALL,road,0,0.7352
26,Train,AVG_ALL,road,1,1.50832
26,Train,AVG_ALL,road,2,0.65032
26,Train,AVG_ALL,road,3,0.42875
26,Train,AVG_ALL,road,4,1.40052
26,Train,AVG_ALL,road,5,0.48348
26,Train,AVG_ALL,road,6,0.60336
26,Train,AVG_ALL,road,7,0.50443
26,Train,AVG_ALL,road,MEAN,0.7893
26,Train,ClassifyLayer_1,ALL,SUM,18.6014
26,Train,ClassifyLayer_1,building,0,0.6516
26,Train,ClassifyLayer_1,building,1,0.43516
26,Train,ClassifyLayer_1,building,2,0.57323
26,Train,ClassifyLayer_1,building,3,0.69885
26,Train,ClassifyLayer_1,building,4,0.0928
26,Train,ClassifyLayer_1,building,5,0.09586
26,Train,ClassifyLayer_1,building,6,0.58146
26,Train,ClassifyLayer_1,building,7,0.59309
26,Train,ClassifyLayer_1,building,MEAN,0.46526
26,Train,ClassifyLayer_1,greenery,0,0.55798
26,Train,ClassifyLayer_1,greenery,1,0.46317
26,Train,ClassifyLayer_1,greenery,2,0.82806
26,Train,ClassifyLayer_1,greenery,3,0.85754
26,Train,ClassifyLayer_1,greenery,4,0.87987
26,Train,ClassifyLayer_1,greenery,5,0.55055
26,Train,ClassifyLayer_1,greenery,6,2e-05
26,Train,ClassifyLayer_1,greenery,MEAN,0.59103
26,Train,ClassifyLayer_1,infrastructure,0,0.21882
26,Train,ClassifyLayer_1,infrastructure,1,1.73755
26,Train,ClassifyLayer_1,infrastructure,2,0.61198
26,Train,ClassifyLayer_1,infrastructure,3,0.10404
26,Train,ClassifyLayer_1,infrastructure,4,0.28998
26,Train,ClassifyLayer_1,infrastructure,5,0.58461
26,Train,ClassifyLayer_1,infrastructure,6,0.16822
26,Train,ClassifyLayer_1,infrastructure,7,0.71258
26,Train,ClassifyLayer_1,infrastructure,MEAN,0.55347
26,Train,ClassifyLayer_1,road,0,0.7352
26,Train,ClassifyLayer_1,road,1,1.50832
26,Train,ClassifyLayer_1,road,2,0.65032
26,Train,ClassifyLayer_1,road,3,0.42875
26,Train,ClassifyLayer_1,road,4,1.40052
26,Train,ClassifyLayer_1,road,5,0.48348
26,Train,ClassifyLayer_1,road,6,0.60336
26,Train,ClassifyLayer_1,road,7,0.50443
26,Train,ClassifyLayer_1,road,MEAN,0.7893
26,Train,TOTAL,ALL,SUM,18.6014
26,Val,AVG_ALL,building,0,0.7289
26,Val,AVG_ALL,building,1,0.54078
26,Val,AVG_ALL,building,2,0.64131
26,Val,AVG_ALL,building,3,0.67931
26,Val,AVG_ALL,building,4,0.15352
26,Val,AVG_ALL,building,5,0.0141
26,Val,AVG_ALL,building,6,0.62447
26,Val,AVG_ALL,building,7,0.77026
26,Val,AVG_ALL,building,MEAN,0.51908
26,Val,AVG_ALL,greenery,0,0.59754
26,Val,AVG_ALL,greenery,1,0.55751
26,Val,AVG_ALL,greenery,2,0.74736
26,Val,AVG_ALL,greenery,3,0.8764
26,Val,AVG_ALL,greenery,4,0.85062
26,Val,AVG_ALL,greenery,5,0.65217
26,Val,AVG_ALL,greenery,6,0.38364
26,Val,AVG_ALL,greenery,MEAN,0.66646
26,Val,AVG_ALL,infrastructure,0,0.20456
26,Val,AVG_ALL,infrastructure,1,2.1785
26,Val,AVG_ALL,infrastructure,2,0.58987
26,Val,AVG_ALL,infrastructure,3,0.08718
26,Val,AVG_ALL,infrastructure,4,0.33841
26,Val,AVG_ALL,infrastructure,5,0.47115
26,Val,AVG_ALL,infrastructure,6,0.37119
26,Val,AVG_ALL,infrastructure,7,0.90367
26,Val,AVG_ALL,infrastructure,MEAN,0.64307
26,Val,AVG_ALL,road,0,0.87628
26,Val,AVG_ALL,road,1,1.5763
26,Val,AVG_ALL,road,2,0.6711
26,Val,AVG_ALL,road,3,0.40162
26,Val,AVG_ALL,road,4,1.3541
26,Val,AVG_ALL,road,5,0.46184
26,Val,AVG_ALL,road,6,0.48166
26,Val,AVG_ALL,road,7,0.47534
26,Val,AVG_ALL,road,MEAN,0.78728
26,Val,ClassifyLayer_1,ALL,SUM,20.26065
26,Val,ClassifyLayer_1,building,0,0.7289
26,Val,ClassifyLayer_1,building,1,0.54078
26,Val,ClassifyLayer_1,building,2,0.64131
26,Val,ClassifyLayer_1,building,3,0.67931
26,Val,ClassifyLayer_1,building,4,0.15352
26,Val,ClassifyLayer_1,building,5,0.0141
26,Val,ClassifyLayer_1,building,6,0.62447
26,Val,ClassifyLayer_1,building,7,0.77026
26,Val,ClassifyLayer_1,building,MEAN,0.51908
26,Val,ClassifyLayer_1,greenery,0,0.59754
26,Val,ClassifyLayer_1,greenery,1,0.55751
26,Val,ClassifyLayer_1,greenery,2,0.74736
26,Val,ClassifyLayer_1,greenery,3,0.8764
26,Val,ClassifyLayer_1,greenery,4,0.85062
26,Val,ClassifyLayer_1,greenery,5,0.65217
26,Val,ClassifyLayer_1,greenery,6,0.38364
26,Val,ClassifyLayer_1,greenery,MEAN,0.66646
26,Val,ClassifyLayer_1,infrastructure,0,0.20456
26,Val,ClassifyLayer_1,infrastructure,1,2.1785
26,Val,ClassifyLayer_1,infrastructure,2,0.58987
26,Val,ClassifyLayer_1,infrastructure,3,0.08718
26,Val,ClassifyLayer_1,infrastructure,4,0.33841
26,Val,ClassifyLayer_1,infrastructure,5,0.47115
26,Val,ClassifyLayer_1,infrastructure,6,0.37119
26,Val,ClassifyLayer_1,infrastructure,7,0.90367
26,Val,ClassifyLayer_1,infrastructure,MEAN,0.64307
26,Val,ClassifyLayer_1,road,0,0.87628
26,Val,ClassifyLayer_1,road,1,1.5763
26,Val,ClassifyLayer_1,road,2,0.6711
26,Val,ClassifyLayer_1,road,3,0.40162
26,Val,ClassifyLayer_1,road,4,1.3541
26,Val,ClassifyLayer_1,road,5,0.46184
26,Val,ClassifyLayer_1,road,6,0.48166
26,Val,ClassifyLayer_1,road,7,0.47534
26,Val,ClassifyLayer_1,road,MEAN,0.78728
26,Val,TOTAL,ALL,SUM,20.26065
27,Train,AVG_ALL,building,0,0.64629
27,Train,AVG_ALL,building,1,0.43753
27,Train,AVG_ALL,building,2,0.56794
27,Train,AVG_ALL,building,3,0.69323
27,Train,AVG_ALL,building,4,0.08996
27,Train,AVG_ALL,building,5,0.08678
27,Train,AVG_ALL,building,6,0.58503
27,Train,AVG_ALL,building,7,0.58463
27,Train,AVG_ALL,building,MEAN,0.46142
27,Train,AVG_ALL,greenery,0,0.54797
27,Train,AVG_ALL,greenery,1,0.46198
27,Train,AVG_ALL,greenery,2,0.83125
27,Train,AVG_ALL,greenery,3,0.84668
27,Train,AVG_ALL,greenery,4,0.8756
27,Train,AVG_ALL,greenery,5,0.54956
27,Train,AVG_ALL,greenery,6,1e-05
27,Train,AVG_ALL,greenery,MEAN,0.58758
